subject,bias,absolute,group,group_c,time,time_c,hand,hand_c,degree
29,7,7,control,"-0,5",pre,"-0,5",right,"0,5",-20
29,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-28
29,0,0,control,"-0,5",pre,"-0,5",right,"0,5",22
29,-3,3,control,"-0,5",pre,"-0,5",right,"0,5",14
29,-3,3,control,"-0,5",pre,"-0,5",right,"0,5",-12
29,-9,9,control,"-0,5",pre,"-0,5",left,"-0,5",8
29,-9,9,control,"-0,5",pre,"-0,5",left,"-0,5",-18
29,1,1,control,"-0,5",pre,"-0,5",right,"0,5",4
29,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",24
29,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",-26
29,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",16
29,1,1,control,"-0,5",pre,"-0,5",right,"0,5",28
29,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-22
29,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",12
29,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-2
29,1,1,control,"-0,5",pre,"-0,5",right,"0,5",-14
29,-5,5,control,"-0,5",pre,"-0,5",right,"0,5",-6
29,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",20
29,-8,8,control,"-0,5",pre,"-0,5",left,"-0,5",-10
29,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-30
29,-5,5,control,"-0,5",post,"0,5",left,"-0,5",6
29,5,5,control,"-0,5",post,"0,5",right,"0,5",10
29,-11,11,control,"-0,5",post,"0,5",left,"-0,5",-4
29,5,5,control,"-0,5",post,"0,5",right,"0,5",2
29,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-12
29,"8,5","8,5",control,"-0,5",post,"0,5",left,"-0,5",22
29,-4,4,control,"-0,5",post,"0,5",left,"-0,5",-20
29,"7,5","7,5",control,"-0,5",post,"0,5",right,"0,5",-24
29,"3,5","3,5",control,"-0,5",post,"0,5",right,"0,5",18
29,"2,5","2,5",control,"-0,5",post,"0,5",right,"0,5",26
29,"-7,5","7,5",control,"-0,5",post,"0,5",left,"-0,5",-28
29,8,8,control,"-0,5",post,"0,5",right,"0,5",-16
29,-7,7,control,"-0,5",post,"0,5",left,"-0,5",30
29,-13,13,control,"-0,5",post,"0,5",left,"-0,5",14
29,"3,5","3,5",control,"-0,5",post,"0,5",right,"0,5",-8
29,-9,9,control,"-0,5",post,"0,5",left,"-0,5",12
29,1,1,control,"-0,5",post,"0,5",right,"0,5",-2
29,"3,5","3,5",control,"-0,5",post,"0,5",right,"0,5",-18
29,"-0,5","0,5",control,"-0,5",post,"0,5",left,"-0,5",-22
29,3,3,control,"-0,5",post,"0,5",right,"0,5",-10
29,"-2,5","2,5",control,"-0,5",post,"0,5",left,"-0,5",-6
29,1,1,control,"-0,5",post,"0,5",left,"-0,5",-30
29,5,5,control,"-0,5",post,"0,5",right,"0,5",16
29,-1,1,control,"-0,5",post,"0,5",left,"-0,5",4
29,-5,5,control,"-0,5",post,"0,5",left,"-0,5",20
29,7,7,control,"-0,5",post,"0,5",right,"0,5",24
29,-4,4,control,"-0,5",post,"0,5",left,"-0,5",-14
29,"6,5","6,5",control,"-0,5",post,"0,5",right,"0,5",-26
29,"3,5","3,5",control,"-0,5",post,"0,5",right,"0,5",8
29,"-5,5","5,5",control,"-0,5",post,"0,5",left,"-0,5",28
30,-11,11,disturbance,"0,5",pre,"-0,5",left,"-0,5",-4
30,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-16
30,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-28
30,"-10,5","10,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-20
30,-7,7,disturbance,"0,5",pre,"-0,5",left,"-0,5",30
30,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-24
30,"1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",18
30,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",2
30,-11,11,disturbance,"0,5",pre,"-0,5",left,"-0,5",6
30,6,6,disturbance,"0,5",pre,"-0,5",right,"0,5",26
30,"-6,5","6,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",14
30,"2,5","2,5",disturbance,"0,5",pre,"-0,5",right,"0,5",10
30,-6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",22
30,"-9,5","9,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-12
30,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-8
30,"-13,5","13,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
30,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",4
30,-11,11,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
30,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
30,"-3,5","3,5",disturbance,"0,5",pre,"-0,5",right,"0,5",12
30,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",28
30,-6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
30,"-1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-6
30,-13,13,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
30,-5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
30,-12,12,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
30,-4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
30,"-0,5","0,5",disturbance,"0,5",pre,"-0,5",right,"0,5",20
30,"-12,5","12,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
30,-6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
30,0,0,disturbance,"0,5",post,"0,5",right,"0,5",14
30,-11,11,disturbance,"0,5",post,"0,5",left,"-0,5",-8
30,"-2,5","2,5",disturbance,"0,5",post,"0,5",left,"-0,5",18
30,3,3,disturbance,"0,5",post,"0,5",right,"0,5",6
30,"5,5","5,5",disturbance,"0,5",post,"0,5",right,"0,5",30
30,"0,5","0,5",disturbance,"0,5",post,"0,5",right,"0,5",-4
30,"-7,5","7,5",disturbance,"0,5",post,"0,5",left,"-0,5",2
30,6,6,disturbance,"0,5",post,"0,5",right,"0,5",22
30,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",10
30,0,0,disturbance,"0,5",post,"0,5",right,"0,5",-12
30,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",-20
30,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",26
30,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",-28
30,-10,10,disturbance,"0,5",post,"0,5",left,"-0,5",-16
30,-9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-24
30,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-10
30,"1,5","1,5",disturbance,"0,5",post,"0,5",right,"0,5",24
30,"0,5","0,5",disturbance,"0,5",post,"0,5",right,"0,5",8
30,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",12
30,"-2,5","2,5",disturbance,"0,5",post,"0,5",left,"-0,5",4
30,"-4,5","4,5",disturbance,"0,5",post,"0,5",left,"-0,5",-6
30,-9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-22
30,"-3,5","3,5",disturbance,"0,5",post,"0,5",right,"0,5",-26
30,-10,10,disturbance,"0,5",post,"0,5",left,"-0,5",-14
30,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",28
30,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-2
30,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",20
30,2,2,disturbance,"0,5",post,"0,5",right,"0,5",16
30,-9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-30
30,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-18
31,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",2
31,5,5,control,"-0,5",pre,"-0,5",right,"0,5",-12
31,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",10
31,8,8,control,"-0,5",pre,"-0,5",right,"0,5",6
31,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",-16
31,"10,5","10,5",control,"-0,5",pre,"-0,5",right,"0,5",14
31,"7,5","7,5",control,"-0,5",pre,"-0,5",right,"0,5",30
31,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-8
31,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",18
31,"11,5","11,5",control,"-0,5",pre,"-0,5",right,"0,5",22
31,-7,7,control,"-0,5",pre,"-0,5",left,"-0,5",26
31,"-4,5","4,5",control,"-0,5",pre,"-0,5",left,"-0,5",-24
31,13,13,control,"-0,5",pre,"-0,5",right,"0,5",-20
31,"10,5","10,5",control,"-0,5",pre,"-0,5",right,"0,5",-4
31,"11,5","11,5",control,"-0,5",pre,"-0,5",right,"0,5",-28
31,14,14,control,"-0,5",pre,"-0,5",right,"0,5",-18
31,"12,5","12,5",control,"-0,5",pre,"-0,5",right,"0,5",16
31,-9,9,control,"-0,5",pre,"-0,5",left,"-0,5",-30
31,"-4,5","4,5",control,"-0,5",pre,"-0,5",left,"-0,5",-22
31,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-6
31,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",20
31,"8,5","8,5",control,"-0,5",pre,"-0,5",right,"0,5",-2
31,6,6,control,"-0,5",pre,"-0,5",right,"0,5",24
31,"4,5","4,5",control,"-0,5",pre,"-0,5",right,"0,5",-26
31,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-14
31,"12,5","12,5",control,"-0,5",pre,"-0,5",right,"0,5",8
31,"7,5","7,5",control,"-0,5",pre,"-0,5",right,"0,5",-10
31,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",4
31,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",12
31,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",28
31,-2,2,control,"-0,5",post,"0,5",left,"-0,5",-28
31,3,3,control,"-0,5",post,"0,5",left,"-0,5",6
31,10,10,control,"-0,5",post,"0,5",right,"0,5",26
31,16,16,control,"-0,5",post,"0,5",right,"0,5",-24
31,0,0,control,"-0,5",post,"0,5",left,"-0,5",-4
31,"1,5","1,5",control,"-0,5",post,"0,5",left,"-0,5",22
31,1,1,control,"-0,5",post,"0,5",left,"-0,5",-20
31,-2,2,control,"-0,5",post,"0,5",left,"-0,5",14
31,"12,5","12,5",control,"-0,5",post,"0,5",right,"0,5",-8
31,10,10,control,"-0,5",post,"0,5",right,"0,5",-16
31,10,10,control,"-0,5",post,"0,5",right,"0,5",18
31,"8,5","8,5",control,"-0,5",post,"0,5",right,"0,5",10
31,-5,5,control,"-0,5",post,"0,5",left,"-0,5",30
31,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-12
31,9,9,control,"-0,5",post,"0,5",right,"0,5",2
31,-4,4,control,"-0,5",post,"0,5",left,"-0,5",16
31,9,9,control,"-0,5",post,"0,5",right,"0,5",-14
31,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-2
31,-5,5,control,"-0,5",post,"0,5",left,"-0,5",8
31,"8,5","8,5",control,"-0,5",post,"0,5",right,"0,5",12
31,6,6,control,"-0,5",post,"0,5",right,"0,5",4
31,-4,4,control,"-0,5",post,"0,5",left,"-0,5",24
31,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-26
31,"16,5","16,5",control,"-0,5",post,"0,5",right,"0,5",-30
31,12,12,control,"-0,5",post,"0,5",right,"0,5",20
31,"13,5","13,5",control,"-0,5",post,"0,5",right,"0,5",-6
31,"0,5","0,5",control,"-0,5",post,"0,5",left,"-0,5",-10
31,"0,5","0,5",control,"-0,5",post,"0,5",left,"-0,5",-18
31,15,15,control,"-0,5",post,"0,5",right,"0,5",-22
31,10,10,control,"-0,5",post,"0,5",right,"0,5",28
32,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",26
32,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",30
32,"0,5","0,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-8
32,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",2
32,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",14
32,"1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",10
32,"-2,5","2,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-4
32,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-28
32,"5,5","5,5",disturbance,"0,5",pre,"-0,5",right,"0,5",18
32,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-20
32,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",-12
32,"0,5","0,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",22
32,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-16
32,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",6
32,"-2,5","2,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-24
32,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
32,"-1,5","1,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",24
32,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
32,-3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
32,-5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",4
32,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
32,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",12
32,-5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
32,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
32,"-6,5","6,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
32,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",28
32,-5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
32,-6,6,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
32,"-2,5","2,5",disturbance,"0,5",pre,"-0,5",right,"0,5",20
32,"-6,5","6,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
32,"-2,5","2,5",disturbance,"0,5",post,"0,5",right,"0,5",-12
32,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",30
32,-7,7,disturbance,"0,5",post,"0,5",right,"0,5",14
32,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",26
32,"-4,5","4,5",disturbance,"0,5",post,"0,5",left,"-0,5",10
32,"-3,5","3,5",disturbance,"0,5",post,"0,5",left,"-0,5",2
32,"-7,5","7,5",disturbance,"0,5",post,"0,5",right,"0,5",-20
32,"-4,5","4,5",disturbance,"0,5",post,"0,5",right,"0,5",22
32,-3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-8
32,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",18
32,"0,5","0,5",disturbance,"0,5",post,"0,5",left,"-0,5",-24
32,0,0,disturbance,"0,5",post,"0,5",right,"0,5",-4
32,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",6
32,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-28
32,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",-16
32,1,1,disturbance,"0,5",post,"0,5",right,"0,5",16
32,"4,5","4,5",disturbance,"0,5",post,"0,5",right,"0,5",24
32,1,1,disturbance,"0,5",post,"0,5",right,"0,5",-26
32,-7,7,disturbance,"0,5",post,"0,5",left,"-0,5",-6
32,"-0,5","0,5",disturbance,"0,5",post,"0,5",left,"-0,5",20
32,"1,5","1,5",disturbance,"0,5",post,"0,5",left,"-0,5",4
32,-5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-14
32,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-2
32,-10,10,disturbance,"0,5",post,"0,5",right,"0,5",-18
32,-8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-30
32,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",12
32,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",28
32,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",-10
32,0,0,disturbance,"0,5",post,"0,5",right,"0,5",8
32,-8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-22
33,3,3,control,"-0,5",pre,"-0,5",right,"0,5",-16
33,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",-4
33,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",-20
33,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",2
33,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-12
33,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-24
33,2,2,control,"-0,5",pre,"-0,5",right,"0,5",18
33,2,2,control,"-0,5",pre,"-0,5",right,"0,5",26
33,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",14
33,6,6,control,"-0,5",pre,"-0,5",left,"-0,5",30
33,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-28
33,4,4,control,"-0,5",pre,"-0,5",right,"0,5",10
33,10,10,control,"-0,5",pre,"-0,5",left,"-0,5",22
33,10,10,control,"-0,5",pre,"-0,5",left,"-0,5",6
33,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-8
33,7,7,control,"-0,5",pre,"-0,5",right,"0,5",16
33,7,7,control,"-0,5",pre,"-0,5",left,"-0,5",20
33,3,3,control,"-0,5",pre,"-0,5",right,"0,5",-10
33,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-22
33,3,3,control,"-0,5",pre,"-0,5",right,"0,5",-26
33,5,5,control,"-0,5",pre,"-0,5",right,"0,5",24
33,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",28
33,1,1,control,"-0,5",pre,"-0,5",right,"0,5",-2
33,"6,5","6,5",control,"-0,5",pre,"-0,5",left,"-0,5",4
33,4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-14
33,"5,5","5,5",control,"-0,5",pre,"-0,5",right,"0,5",8
33,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-6
33,"3,5","3,5",control,"-0,5",pre,"-0,5",right,"0,5",-18
33,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-30
33,8,8,control,"-0,5",pre,"-0,5",left,"-0,5",12
33,-1,1,control,"-0,5",post,"0,5",right,"0,5",-4
33,1,1,control,"-0,5",post,"0,5",left,"-0,5",18
33,3,3,control,"-0,5",post,"0,5",left,"-0,5",-8
33,"7,5","7,5",control,"-0,5",post,"0,5",left,"-0,5",10
33,0,0,control,"-0,5",post,"0,5",right,"0,5",22
33,2,2,control,"-0,5",post,"0,5",right,"0,5",-28
33,-3,3,control,"-0,5",post,"0,5",left,"-0,5",26
33,2,2,control,"-0,5",post,"0,5",right,"0,5",6
33,-3,3,control,"-0,5",post,"0,5",left,"-0,5",-24
33,-1,1,control,"-0,5",post,"0,5",right,"0,5",30
33,-1,1,control,"-0,5",post,"0,5",right,"0,5",-12
33,-4,4,control,"-0,5",post,"0,5",left,"-0,5",2
33,-2,2,control,"-0,5",post,"0,5",right,"0,5",-20
33,-2,2,control,"-0,5",post,"0,5",left,"-0,5",-16
33,-2,2,control,"-0,5",post,"0,5",right,"0,5",14
33,-3,3,control,"-0,5",post,"0,5",right,"0,5",28
33,1,1,control,"-0,5",post,"0,5",left,"-0,5",24
33,2,2,control,"-0,5",post,"0,5",left,"-0,5",-18
33,1,1,control,"-0,5",post,"0,5",right,"0,5",-6
33,"-0,5","0,5",control,"-0,5",post,"0,5",left,"-0,5",-26
33,4,4,control,"-0,5",post,"0,5",left,"-0,5",-10
33,3,3,control,"-0,5",post,"0,5",left,"-0,5",16
33,6,6,control,"-0,5",post,"0,5",right,"0,5",-22
33,3,3,control,"-0,5",post,"0,5",left,"-0,5",-2
33,2,2,control,"-0,5",post,"0,5",right,"0,5",12
33,5,5,control,"-0,5",post,"0,5",left,"-0,5",8
33,3,3,control,"-0,5",post,"0,5",right,"0,5",4
33,2,2,control,"-0,5",post,"0,5",right,"0,5",-30
33,2,2,control,"-0,5",post,"0,5",right,"0,5",-14
33,0,0,control,"-0,5",post,"0,5",right,"0,5",20
34,"-1,5","1,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",26
34,2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
34,"1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-28
34,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
34,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
34,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",30
34,"-0,5","0,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
34,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",14
34,"-1,5","1,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-20
34,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
34,-4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-4
34,"-0,5","0,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",18
34,"4,5","4,5",disturbance,"0,5",pre,"-0,5",right,"0,5",6
34,"3,5","3,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",10
34,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",22
34,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-6
34,"-3,5","3,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-26
34,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-30
34,"1,5","1,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",4
34,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",16
34,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",12
34,"1,5","1,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",-22
34,"5,5","5,5",disturbance,"0,5",pre,"-0,5",right,"0,5",24
34,"3,5","3,5",disturbance,"0,5",pre,"-0,5",left,"-0,5",28
34,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-2
34,"4,5","4,5",disturbance,"0,5",pre,"-0,5",right,"0,5",8
34,5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",20
34,3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-14
34,"3,5","3,5",disturbance,"0,5",pre,"-0,5",right,"0,5",-10
34,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-18
34,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-20
34,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-4
34,4,4,disturbance,"0,5",post,"0,5",right,"0,5",2
34,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",22
34,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",30
34,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-12
34,3,3,disturbance,"0,5",post,"0,5",right,"0,5",26
34,4,4,disturbance,"0,5",post,"0,5",right,"0,5",-16
34,"2,5","2,5",disturbance,"0,5",post,"0,5",right,"0,5",-24
34,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",6
34,"1,5","1,5",disturbance,"0,5",post,"0,5",left,"-0,5",-28
34,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",14
34,4,4,disturbance,"0,5",post,"0,5",right,"0,5",10
34,2,2,disturbance,"0,5",post,"0,5",right,"0,5",18
34,2,2,disturbance,"0,5",post,"0,5",right,"0,5",-8
34,"1,5","1,5",disturbance,"0,5",post,"0,5",right,"0,5",4
34,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",8
34,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-10
34,4,4,disturbance,"0,5",post,"0,5",right,"0,5",28
34,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-18
34,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-2
34,-2,2,disturbance,"0,5",post,"0,5",right,"0,5",-22
34,0,0,disturbance,"0,5",post,"0,5",right,"0,5",-30
34,"-1,5","1,5",disturbance,"0,5",post,"0,5",right,"0,5",20
34,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",-6
34,1,1,disturbance,"0,5",post,"0,5",right,"0,5",-14
34,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-26
34,5,5,disturbance,"0,5",post,"0,5",right,"0,5",12
34,7,7,disturbance,"0,5",post,"0,5",left,"-0,5",24
34,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",16
35,"-1,5","1,5",control,"-0,5",pre,"-0,5",left,"-0,5",-24
35,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",10
35,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",18
35,"1,5","1,5",control,"-0,5",pre,"-0,5",right,"0,5",6
35,0,0,control,"-0,5",pre,"-0,5",right,"0,5",30
35,-4,4,control,"-0,5",pre,"-0,5",right,"0,5",-4
35,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-16
35,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-8
35,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",2
35,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-12
35,"-0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",26
35,0,0,control,"-0,5",pre,"-0,5",right,"0,5",14
35,-3,3,control,"-0,5",pre,"-0,5",right,"0,5",-28
35,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-20
35,1,1,control,"-0,5",pre,"-0,5",right,"0,5",22
35,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-22
35,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-6
35,1,1,control,"-0,5",pre,"-0,5",right,"0,5",12
35,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-18
35,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-26
35,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-30
35,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",24
35,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-10
35,3,3,control,"-0,5",pre,"-0,5",right,"0,5",4
35,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",16
35,1,1,control,"-0,5",pre,"-0,5",right,"0,5",-14
35,1,1,control,"-0,5",pre,"-0,5",right,"0,5",28
35,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",8
35,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-2
35,3,3,control,"-0,5",pre,"-0,5",right,"0,5",20
35,-2,2,control,"-0,5",post,"0,5",left,"-0,5",6
35,"-0,5","0,5",control,"-0,5",post,"0,5",left,"-0,5",-12
35,-2,2,control,"-0,5",post,"0,5",right,"0,5",-8
35,-2,2,control,"-0,5",post,"0,5",right,"0,5",18
35,-3,3,control,"-0,5",post,"0,5",right,"0,5",2
35,-2,2,control,"-0,5",post,"0,5",left,"-0,5",22
35,0,0,control,"-0,5",post,"0,5",left,"-0,5",-28
35,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-20
35,1,1,control,"-0,5",post,"0,5",right,"0,5",10
35,-3,3,control,"-0,5",post,"0,5",right,"0,5",-24
35,-2,2,control,"-0,5",post,"0,5",right,"0,5",-16
35,-1,1,control,"-0,5",post,"0,5",left,"-0,5",-4
35,2,2,control,"-0,5",post,"0,5",right,"0,5",26
35,-3,3,control,"-0,5",post,"0,5",left,"-0,5",14
35,-1,1,control,"-0,5",post,"0,5",left,"-0,5",30
35,-1,1,control,"-0,5",post,"0,5",left,"-0,5",28
35,"-0,5","0,5",control,"-0,5",post,"0,5",right,"0,5",16
35,3,3,control,"-0,5",post,"0,5",left,"-0,5",4
35,"-1,5","1,5",control,"-0,5",post,"0,5",left,"-0,5",-14
35,0,0,control,"-0,5",post,"0,5",right,"0,5",-18
35,-3,3,control,"-0,5",post,"0,5",right,"0,5",-26
35,"-2,5","2,5",control,"-0,5",post,"0,5",right,"0,5",-2
